類別,site_name,pattern,url,source,site_id,url_pattern,0422log數,內容大綱,貼標方式,標籤,觀察,domain(for首頁貼標),後續處置方式,Jack_Result
新聞,中時電子報,general,https://wantweekly.chinatimes.com/,chinatimes,-1,wantweekly.chinatimes.com,,,UrlTagUpdater 貼標結果,"['地區:台灣中部(IG_007)', '地區:台灣北部(IG_010)', '地區:歐美(IG_003)', '地區:韓國(IG_002)', '客製:國民黨關注者(C_nutn_003)', '寵物:愛貓人士(IP_076)', '展覽:商務貿易(IO_011)', '戶外休閒:戶外休閒(IT_043)', '摩托車:摩托車(IP_073)', '政治:政治(IT_033)', '新聞雜誌:國際新聞(IT_051)', '新聞雜誌:地方新聞(IT_058)', '旅遊:國外旅遊_測試(IT_062)', '科技品牌:三星(BT_002)', '體育:棒球(IT_045)']",,,,2331.0
新聞,中時電子報,跳轉頁面/空白頁,http://www-dev.chinatimes.com/?chdtv,chinatimes,-1,www-dev.chinatimes.com,,,首頁貼標,"['交通:鐵公路(IP_078)', '地區:台灣中部(IG_007)', '地區:台灣北部(IG_010)', '地區:台灣南部(IG_008)', '地區:台灣東部(IG_009)', '地區:日本(IG_001)', '地區:東南亞(IG_004)', '地區:韓國(IG_002)', '客製:iPhone(C_PPV_005)', '客製:全聯(C_TOYOTA_012)', '客製:國民黨關注者(C_nutn_003)', '客製:外匯新聞(C_ESUN_003)', '客製:新加坡機票(C_DBS_005)', '展覽:商務貿易(IO_011)', '投資理財:房地產(IP_093)', '攝影:攝影(IP_080)', '政治:政治(IT_033)', '新聞雜誌:商業與經濟新聞(IT_021)', '新聞雜誌:國際新聞(IT_051)', '新聞雜誌:地方新聞(IT_058)', '新聞雜誌:華人影視娛樂(IT_025)', '旅遊:國內旅遊_暫存(IT_035)', '時尚:時尚_暫存(IP_081)', '法律服務:法律服務(IP_033)', '生涯階段:孩童(IL_012)', '生涯階段:工作階段(青壯年)(IL_002)', '生涯階段:求學階段(青少年)(IL_011)', '科技品牌:Apple(BT_001)', '菸酒:菸酒(IP_074)', '行動支付品牌:Apple Pay(寬鬆)_測試(BMP_001_1)', '行動裝置:行動裝置(IP_082)', '資訊科技:ios偏好(IT_059)', '賣場品牌:全聯(BMA_002)', '賣場品牌:頂好(BMA_003)', '購物:賣場超市(IP_056)', '音樂:日本音樂(IT_019)']",,,,37.0
新聞,中時電子報,跳轉頁面/空白頁,http://www.aevl.icu/?chdtv,chinatimes,-1,www.aevl.icu,,,首頁貼標,"['交通:鐵公路(IP_078)', '地區:台灣中部(IG_007)', '地區:台灣北部(IG_010)', '地區:台灣南部(IG_008)', '地區:台灣東部(IG_009)', '地區:日本(IG_001)', '地區:東南亞(IG_004)', '地區:韓國(IG_002)', '客製:iPhone(C_PPV_005)', '客製:全聯(C_TOYOTA_012)', '客製:國民黨關注者(C_nutn_003)', '客製:外匯新聞(C_ESUN_003)', '客製:新加坡機票(C_DBS_005)', '展覽:商務貿易(IO_011)', '投資理財:房地產(IP_093)', '攝影:攝影(IP_080)', '政治:政治(IT_033)', '新聞雜誌:商業與經濟新聞(IT_021)', '新聞雜誌:國際新聞(IT_051)', '新聞雜誌:地方新聞(IT_058)', '新聞雜誌:華人影視娛樂(IT_025)', '旅遊:國內旅遊_暫存(IT_035)', '時尚:時尚_暫存(IP_081)', '法律服務:法律服務(IP_033)', '生涯階段:孩童(IL_012)', '生涯階段:工作階段(青壯年)(IL_002)', '生涯階段:求學階段(青少年)(IL_011)', '科技品牌:Apple(BT_001)', '菸酒:菸酒(IP_074)', '行動支付品牌:Apple Pay(寬鬆)_測試(BMP_001_1)', '行動裝置:行動裝置(IP_082)', '資訊科技:ios偏好(IT_059)', '賣場品牌:全聯(BMA_002)', '賣場品牌:頂好(BMA_003)', '購物:賣場超市(IP_056)', '音樂:日本音樂(IT_019)']",,,,1.0
新聞,中時電子報,general,https://www.chinatimes.com/?chdtv,chinatimes,-1,www.chinatimes.com/?chdtv,,,UrlTagUpdater 貼標結果,"['交通:鐵公路(IP_078)', '地區:台灣中部(IG_007)', '地區:台灣北部(IG_010)', '地區:台灣南部(IG_008)', '地區:台灣東部(IG_009)', '地區:日本(IG_001)', '地區:東南亞(IG_004)', '地區:韓國(IG_002)', '季節:夏季(IO_008)', '季節:春季(IO_007)', '客製:iPhone(C_PPV_005)', '客製:吊飾(C_91APP_010)', '客製:國民黨關注者(C_nutn_003)', '客製:外匯新聞(C_ESUN_003)', '客製:新加坡機票(C_DBS_005)', '居家生活:床(IP_065)', '展覽:商務貿易(IO_011)', '快速消費品:飲料_暫存(IP_047)', '投資理財:房地產(IP_093)', '攝影:攝影(IP_080)', '政治:政治(IT_033)', '新聞雜誌:商業與經濟新聞(IT_021)', '新聞雜誌:國際新聞(IT_051)', '新聞雜誌:地方新聞(IT_058)', '新聞雜誌:華人影視娛樂(IT_025)', '旅遊:國內旅遊_暫存(IT_035)', '時尚:時尚_暫存(IP_081)', '法律服務:法律服務(IP_033)', '生涯階段:孩童(IL_012)', '生涯階段:工作階段(青壯年)(IL_002)', '生涯階段:求學階段(青少年)(IL_011)', '生涯階段:結婚(IL_009)', '科技品牌:Apple(BT_001)', '菸酒:菸酒(IP_074)', '行動支付品牌:Apple Pay(寬鬆)_測試(BMP_001_1)', '行動裝置:行動裝置(IP_082)', '資訊科技:ios偏好(IT_059)', '賣場品牌:頂好(BMA_003)', '購物:百貨公司(IP_053)', '購物:賣場超市(IP_056)', '音樂:日本音樂(IT_019)']",,,,345302.0
新聞,中時電子報,general,https://www.chinatimes.com/album/tigerwoods2019/20190416001382-262204?chdtv,chinatimes,-1,www.chinatimes.com/album,,,UrlTagUpdater 貼標結果,"['地區:台灣南部(IG_008)', '地區:歐美(IG_003)', '地區:韓國(IG_002)', '外幣:美金(IP_099)', '客製:外匯新聞(C_ESUN_003)', '居家生活:裝飾(IP_063)', '新聞雜誌:商業與經濟新聞(IT_021)', '新聞雜誌:地方新聞(IT_058)', '時尚:時尚_暫存(IP_081)', '生涯階段:朋友(社交)(IL_014)', '生涯階段:結婚(IL_009)', '菸酒:菸酒(IP_074)', '購物:賣場超市(IP_056)']",,,,4133.0
新聞,中時電子報,general,https://www.chinatimes.com/cn/hottopic/20140730003497-260806?chdtv,chinatimes,-1,www.chinatimes.com/cn/hottopic,,,即時爬文貼標,"['地區:日本(IG_001)', '生涯階段:孩童(IL_012)']",,,,9189.0
新聞,中時電子報,general,https://www.chinatimes.com/cn/newspapers/20190422000403-260208?chdtv,chinatimes,-1,www.chinatimes.com/cn/newspapers,,,即時爬文貼標,"['地區:日本(IG_001)', '客製:外匯新聞(C_ESUN_003)', '投資理財:基金投資(IP_066)', '投資理財:股票投資(IP_067)', '新聞雜誌:商業與經濟新聞(IT_021)', '新聞雜誌:國際新聞(IT_051)', '生涯階段:工作階段(青壯年)(IL_002)']",,,,121614.0
新聞,中時電子報,general,https://www.chinatimes.com/cn/opinion/20190108000007-262115?chdtv,chinatimes,-1,www.chinatimes.com/cn/opinion,,,首頁貼標,"['交通:鐵公路(IP_078)', '地區:台灣中部(IG_007)', '地區:台灣北部(IG_010)', '地區:台灣南部(IG_008)', '地區:台灣東部(IG_009)', '地區:日本(IG_001)', '地區:東南亞(IG_004)', '地區:韓國(IG_002)', '客製:iPhone(C_PPV_005)', '客製:全聯(C_TOYOTA_012)', '客製:國民黨關注者(C_nutn_003)', '客製:外匯新聞(C_ESUN_003)', '客製:新加坡機票(C_DBS_005)', '展覽:商務貿易(IO_011)', '投資理財:房地產(IP_093)', '攝影:攝影(IP_080)', '政治:政治(IT_033)', '新聞雜誌:商業與經濟新聞(IT_021)', '新聞雜誌:國際新聞(IT_051)', '新聞雜誌:地方新聞(IT_058)', '新聞雜誌:華人影視娛樂(IT_025)', '旅遊:國內旅遊_暫存(IT_035)', '時尚:時尚_暫存(IP_081)', '法律服務:法律服務(IP_033)', '生涯階段:孩童(IL_012)', '生涯階段:工作階段(青壯年)(IL_002)', '生涯階段:求學階段(青少年)(IL_011)', '科技品牌:Apple(BT_001)', '菸酒:菸酒(IP_074)', '行動支付品牌:Apple Pay(寬鬆)_測試(BMP_001_1)', '行動裝置:行動裝置(IP_082)', '資訊科技:ios偏好(IT_059)', '賣場品牌:全聯(BMA_002)', '賣場品牌:頂好(BMA_003)', '購物:賣場超市(IP_056)', '音樂:日本音樂(IT_019)']",,,,6811.0
新聞,中時電子報,general,https://www.chinatimes.com/cn/realtimenews/20190416004009-260402?chdtv,chinatimes,-1,www.chinatimes.com/cn/realtimenews,,,即時爬文貼標,"['地區:台灣北部(IG_010)', '地區:台灣南部(IG_008)', '新聞雜誌:地方新聞(IT_058)']",,,,160512.0
新聞,中時電子報,general,https://www.chinatimes.com/cn/reporter/312?page=2&chdtv,chinatimes,-1,www.chinatimes.com/cn/reporter,,,即時爬文貼標,"['地區:台灣北部(IG_010)', '外幣:美金(IP_099)', '客製:外匯新聞(C_ESUN_003)', '客製:美元定存_測試1(C_DBS_001)', '投資理財:基金投資(IP_066)', '投資理財:房地產(IP_093)', '新聞雜誌:商業與經濟新聞(IT_021)', '生涯階段:工作階段(青壯年)(IL_002)']",,,,4274.0
新聞,中時電子報,general,https://www.chinatimes.com/cn/travel/total?page=1&chdtv,chinatimes,-1,www.chinatimes.com/cn/travel,,,UrlTagUpdater 貼標結果,"['交通:航空(IP_079)', '動漫遊戲:日系動漫(IP_083)', '地區:京都(IG_013)', '地區:台灣北部(IG_010)', '地區:台灣南部(IG_008)', '地區:台灣離島(IG_027)', '地區:大阪(IG_012)', '地區:日本(IG_001)', '地區:東南亞(IG_004)', '季節:夏季(IO_008)', '客製:吊飾(C_91APP_010)', '客製:國泰航點(C_CATHAY_001)', '客製:旅行日圓兌換(C_ttb_001)', '客製:早餐(C_91APP_003)', '客製:麥片(C_91APP_002)', '展覽:商務貿易(IO_011)', '展覽:大眾休閒(IO_012)', '快速消費品:飲料_暫存(IP_047)', '新聞雜誌:商業與經濟新聞(IT_021)', '新聞雜誌:國際新聞(IT_051)', '新聞雜誌:地方新聞(IT_058)', '旅遊:國內旅遊_暫存(IT_035)', '旅遊:套裝行程(IT_037)', '烹飪:烹飪(IT_060)', '烹飪:烹飪_暫存(IT_034)', '節慶:節慶(IO_001)', '購物:百貨公司(IP_053)']",,,,80.0
新聞,中時電子報,general,https://www.chinatimes.com/cn/tube/20151005003463-261406?chdtv,chinatimes,-1,www.chinatimes.com/cn/tube,,,UrlTagUpdater 貼標結果,"['交通:航空(IP_079)', '地區:台灣中部(IG_007)', '地區:台灣南部(IG_008)', '季節:夏季(IO_008)', '資訊科技:資訊科技(IT_002)']",,,,9202.0
新聞,中時電子報,general,https://www.chinatimes.com/hottopic/?chdtv,chinatimes,-1,,,,UrlTagUpdater 貼標結果,"['地區:台灣北部(IG_010)', '地區:台灣東部(IG_009)', '地區:日本(IG_001)', '地區:東京(IG_011)', '地區:東南亞(IG_004)', '地區:歐美(IG_003)', '地區:韓國(IG_002)', '客製:iPhone(C_PPV_005)', '客製:全聯(C_TOYOTA_012)', '客製:吊飾(C_91APP_010)', '客製:國泰航點(C_CATHAY_001)', '客製:外匯新聞(C_ESUN_003)', '客製:好事多(C_TOYOTA_013)', '客製:家樂福(C_TOYOTA_011)', '客製:旅行日圓兌換(C_ttb_001)', '客製:旅行韓元兌換(C_ttb_002)', '客製:美容小家電(C_TOYOTA_008)', '居家生活:家電(IP_062)', '展覽:商務貿易(IO_011)', '展覽:大眾休閒(IO_012)', '投資理財:基金投資(IP_066)', '摩托車:摩托車(IP_073)', '攝影:攝影(IP_080)', '文化藝術:文化藝術(IT_016)', '新聞雜誌:國際新聞(IT_051)', '新聞雜誌:地方新聞(IT_058)', '旅遊:國內旅遊_暫存(IT_035)', '旅遊:國外旅遊(IT_001)', '旅遊:國外旅遊_測試(IT_062)', '族群:超值買家(IE_012)', '烹飪:烹飪(IT_060)', '生涯階段:單身(交友)(IL_007)', '生涯階段:工作階段(青壯年)(IL_002)', '生涯階段:朋友(社交)(IL_014)', '生涯階段:求學階段(青少年)(IL_011)', '生涯階段:結婚(IL_009)', '科技品牌:Apple(BT_001)', '行動裝置:行動裝置(IP_082)', '資訊科技:ios偏好(IT_059)', '賣場品牌:Costco(BMA_004)', '賣場品牌:全聯(BMA_002)', '賣場品牌:家樂福(BMA_001)', '賣場品牌:頂好(BMA_003)', '購物:賣場超市(IP_056)', '電影:電影(IT_057)']",,,,3763994.0
新聞,中時電子報,general,https://www.chinatimes.com/m/newspapers/20160214000612-260309,chinatimes,-1,www.chinatimes.com/m/newspapers,,,即時爬文貼標,"['地區:北京(IG_029)', '地區:台灣中部(IG_007)', '地區:台灣北部(IG_010)', '地區:台灣離島(IG_027)', '季節:春季(IO_007)', '摩托車:摩托車(IP_073)', '新聞雜誌:國際新聞(IT_051)', '新聞雜誌:地方新聞(IT_058)', '生涯階段:工作階段(青壯年)(IL_002)', '資訊科技:資訊科技(IT_002)']",,,,17.0
新聞,中時電子報,general,https://www.chinatimes.com/m/realtimenews/20151229003177-260410,chinatimes,-1,www.chinatimes.com/m/realtimenews,,,即時爬文貼標,"['外幣:人民幣(IP_101)', '外幣:美金(IP_099)', '客製:外匯新聞(C_ESUN_003)', '展覽:商務貿易(IO_011)', '新聞雜誌:商業與經濟新聞(IT_021)', '新聞雜誌:地方新聞(IT_058)', '綠色環保:綠色環保(IT_042)', '資訊科技:資訊科技(IT_002)', '金融服務:外匯交易(IP_070)', '電信品牌:台灣之星(BTE_004)']",,,,264.0
新聞,中時電子報,general,https://www.chinatimes.com/money?chdtv,chinatimes,-1,www.chinatimes.com/money,,,UrlTagUpdater 貼標結果,"['交通:航空(IP_079)', '動漫遊戲:遊戲-手機遊戲(IP_046)', '地區:印尼(IG_028)', '地區:台灣中部(IG_007)', '地區:台灣北部(IG_010)', '地區:東南亞(IG_004)', '地區:歐美(IG_003)', '外幣:美金(IP_099)', '季節:秋季(IO_009)', '客製:iPhone(C_PPV_005)', '客製:中小企業貸款_測試1(C_DBS_003)', '客製:吊飾(C_91APP_010)', '客製:國泰航點(C_CATHAY_001)', '客製:外匯新聞(C_ESUN_003)', '客製:早餐(C_91APP_003)', '客製:美元定存_測試1(C_DBS_001)', '居家生活:床(IP_065)', '展覽:商務貿易(IO_011)', '展覽:大眾休閒(IO_012)', '快速消費品:3C(IP_060)', '投資理財:保守型(IP_091)', '投資理財:基金投資(IP_066)', '投資理財:房地產(IP_093)', '投資理財:積極型(IP_092)', '投資理財:股票投資(IP_067)', '政治:政治(IT_033)', '數位金融:數位金融(IP_094)', '新聞雜誌:商業與經濟新聞(IT_021)', '新聞雜誌:國際新聞(IT_051)', '新聞雜誌:地方新聞(IT_058)', '新聞雜誌:華人影視娛樂(IT_025)', '旅遊:國外旅遊(IT_001)', '旅遊:國外旅遊_測試(IT_062)', '汽車:汽車(IP_105)', '烹飪:烹飪(IT_060)', '生涯階段:工作階段(青壯年)(IL_002)', '科技品牌:Apple(BT_001)', '科技品牌:聯想(BT_011)', '綠色環保:綠色環保(IT_042)', '行動支付品牌:Apple Pay(寬鬆)_測試(BMP_001_1)', '行動裝置:行動裝置(IP_082)', '資訊科技:ios偏好(IT_059)', '資訊科技:資訊科技(IT_002)', '金融服務:信用卡(IP_071)', '金融服務:外匯交易(IP_070)']",,,,34956.0
新聞,中時電子報,general,https://www.chinatimes.com/newspapers/20190422000501-260118?chdtv=,chinatimes,-1,www.chinatimes.com/newspapers,,,即時爬文貼標,"['地區:台灣中部(IG_007)', '地區:台灣北部(IG_010)', '地區:台灣南部(IG_008)', '地區:韓國(IG_002)', '客製:國民黨關注者(C_nutn_003)', '政治:政治(IT_033)', '新聞雜誌:商業與經濟新聞(IT_021)', '新聞雜誌:國際新聞(IT_051)', '新聞雜誌:地方新聞(IT_058)', '行動支付品牌:Apple Pay(寬鬆)_測試(BMP_001_1)']",,,,294540.0
新聞,中時電子報,general,https://www.chinatimes.com/politic/?chdtv,chinatimes,-1,www.chinatimes.com/politic,,,UrlTagUpdater 貼標結果,"['地區:台灣中部(IG_007)', '地區:台灣北部(IG_010)', '地區:台灣南部(IG_008)', '地區:台灣東部(IG_009)', '地區:歐美(IG_003)', '地區:韓國(IG_002)', '客製:國民黨關注者(C_nutn_003)', '客製:時代力量關注者(C_nutn_001)', '客製:民進黨關注者(C_nutn_002)', '展覽:商務貿易(IO_011)', '政治:政治(IT_033)', '新聞雜誌:商業與經濟新聞(IT_021)', '新聞雜誌:國際新聞(IT_051)', '新聞雜誌:地方新聞(IT_058)', '旅遊:國內旅遊_暫存(IT_035)', '法律服務:法律服務(IP_033)', '生涯階段:工作階段(青壯年)(IL_002)', '生涯階段:求學階段(青少年)(IL_011)', '生涯階段:結婚(IL_009)', '生涯階段:老年銀髮(IL_010)', '綠色環保:綠色環保(IT_042)', '行動支付品牌:Apple Pay(寬鬆)_測試(BMP_001_1)', '音樂:韓國音樂(IT_020)']",,,,58582.0
新聞,中時電子報,general,https://www.chinatimes.com/realtimenews/20170321005607-260403?chdtv,chinatimes,-1,www.chinatimes.com/realtimenews,,,即時爬文貼標,"['地區:台灣東部(IG_009)', '新聞雜誌:地方新聞(IT_058)', '生涯階段:工作階段(青壯年)(IL_002)', '生涯階段:求學階段(青少年)(IL_011)', '行動支付品牌:Apple Pay(寬鬆)_測試(BMP_001_1)', '體育:棒球(IT_045)', '體育:籃球(IT_047)']",,,,1928200.0
新聞,中時電子報,general,https://www.chinatimes.com/realtimenews/20180927004566-260407?from=fb_share_mobile&chdtv,chinatimes,-1,,,,即時爬文貼標,"['地區:台灣北部(IG_010)', '地區:台灣南部(IG_008)', '地區:韓國(IG_002)', '新聞雜誌:地方新聞(IT_058)', '生涯階段:求學階段(青少年)(IL_011)', '行動支付品牌:Apple Pay(寬鬆)_測試(BMP_001_1)']",,,,3763994.0
新聞,中時電子報,general,https://www.chinatimes.com/reporter/142?chdtv,chinatimes,-1,www.chinatimes.com/reporter,,,UrlTagUpdater 貼標結果,"['交通:航空(IP_079)', '地區:台灣中部(IG_007)', '投資理財:保守型(IP_091)', '投資理財:基金投資(IP_066)', '投資理財:積極型(IP_092)', '新聞雜誌:商業與經濟新聞(IT_021)', '生涯階段:嬰幼兒(IL_013)', '生涯階段:孩童(IL_012)', '生涯階段:工作階段(青壯年)(IL_002)', '生涯階段:朋友(社交)(IL_014)', '生涯階段:求學階段(青少年)(IL_011)', '行動支付品牌:Apple Pay(寬鬆)_測試(BMP_001_1)']",,,,5331.0
新聞,中時電子報,general,https://www.chinatimes.com/Search/iPhone?chdtv,chinatimes,-1,www.chinatimes.com/Search,,,UrlTagUpdater 貼標結果,"['商業經營:商業經營(IT_031)', '地區:台灣南部(IG_008)', '地區:歐美(IG_003)', '地區:韓國(IG_002)', '季節:秋季(IO_009)', '客製:iPhone(C_PPV_005)', '客製:外匯新聞(C_ESUN_003)', '客製:民進黨關注者(C_nutn_002)', '客製:行動支付(C_ESUN_002)', '快速消費品:3C(IP_060)', '攝影:攝影(IP_080)', '政治:政治(IT_033)', '數位金融:數位金融(IP_094)', '數位金融:行動支付(IP_103)', '新聞雜誌:商業與經濟新聞(IT_021)', '新聞雜誌:國際新聞(IT_051)', '新聞雜誌:地方新聞(IT_058)', '族群:超值買家(IE_012)', '生涯階段:孩童(IL_012)', '科技品牌:ASUS(BT_005)', '科技品牌:Apple(BT_001)', '科技品牌:HTC(BT_004)', '菸酒:菸酒(IP_074)', '行動裝置:行動裝置(IP_082)']",,,,15332.0
新聞,中時電子報,general,https://www.chinatimes.com/tube/20180812002587-261413?chdtv,chinatimes,-1,,,,UrlTagUpdater 貼標結果,"['地區:台灣中部(IG_007)', '地區:台灣南部(IG_008)', '地區:韓國(IG_002)', '客製:民進黨關注者(C_nutn_002)', '政治:政治(IT_033)', '新聞雜誌:地方新聞(IT_058)', '生涯階段:工作階段(青壯年)(IL_002)', '行動支付品牌:Apple Pay(寬鬆)_測試(BMP_001_1)', '電影:電影(IT_057)']",,,,3763994.0
新聞,中時電子報,general,https://styletc.chinatimes.com/astrology/20190419003489-330602,chinatimes,-1,,,,UrlTagUpdater 貼標結果,"['信仰:命理(IE_003)', '客製:好事多(C_TOYOTA_013)', '居家生活:裝飾(IP_063)', '展覽:商務貿易(IO_011)', '展覽:大眾休閒(IO_012)', '快速消費品:臉部彩妝(IP_086)', '快速消費品:身體清潔保養(IP_085)', '時尚:時尚_暫存(IP_081)', '生涯階段:結婚(IL_009)', '菸酒:菸酒(IP_074)', '賣場品牌:Costco(BMA_004)', '購物:賣場超市(IP_056)', '電視節目:韓國節目(IT_054)', '音樂:韓國音樂(IT_020)']",,,,3763994.0
新聞,中時電子報,內容農場,http://www.wbtf.tw/cn/newspapers/20190311000209-260202,chinatimes,-1,www.wbtf.tw/cn/,,,首頁貼標,"['交通:鐵公路(IP_078)', '地區:台灣中部(IG_007)', '地區:台灣北部(IG_010)', '地區:台灣南部(IG_008)', '地區:台灣東部(IG_009)', '地區:日本(IG_001)', '地區:東南亞(IG_004)', '地區:韓國(IG_002)', '客製:iPhone(C_PPV_005)', '客製:全聯(C_TOYOTA_012)', '客製:國民黨關注者(C_nutn_003)', '客製:外匯新聞(C_ESUN_003)', '客製:新加坡機票(C_DBS_005)', '展覽:商務貿易(IO_011)', '投資理財:房地產(IP_093)', '攝影:攝影(IP_080)', '政治:政治(IT_033)', '新聞雜誌:商業與經濟新聞(IT_021)', '新聞雜誌:國際新聞(IT_051)', '新聞雜誌:地方新聞(IT_058)', '新聞雜誌:華人影視娛樂(IT_025)', '旅遊:國內旅遊_暫存(IT_035)', '時尚:時尚_暫存(IP_081)', '法律服務:法律服務(IP_033)', '生涯階段:孩童(IL_012)', '生涯階段:工作階段(青壯年)(IL_002)', '生涯階段:求學階段(青少年)(IL_011)', '科技品牌:Apple(BT_001)', '菸酒:菸酒(IP_074)', '行動支付品牌:Apple Pay(寬鬆)_測試(BMP_001_1)', '行動裝置:行動裝置(IP_082)', '資訊科技:ios偏好(IT_059)', '賣場品牌:全聯(BMA_002)', '賣場品牌:頂好(BMA_003)', '購物:賣場超市(IP_056)', '音樂:日本音樂(IT_019)']",,,,28.0
